dateReferentiel	route	longueur	prD	depPrD	concessionPrD	absD	cumulD	xD	yD	zD	prF	depPrF	concessionPrF	absF	cumulF	xF	yF	zF	anneeMesureTrafic	typeComptageTrafic	TMJA	ratioPL
2018-01-01	N0007	1,3	98	26	N	838,7	362130,7	840260,48	6376978,69	0	98	26	N	840	362132	840261,2	6376977,24	0	2018	1	16916	14,2
2018-01-01	N0007	892	98	26	N	840	362132	840261,2	6376977,24	0	99	26	N	809	363024	840302,79	6376184,37	0	2018	1	16916	14,2
2018-01-01	N0007	267	99	26	N	809	363024	840302,79	6376184,37	0	100	26	N	82	363291	840191,44	6375939,96	0	2018	1	16916	14,2
2018-01-01	N0007	563	100	26	N	82	363291	840191,44	6375939,96	0	100	26	N	645	363854	839951,75	6375423,8	0	2018	1	16916	14,2
2018-01-01	N0007	127	100	26	N	645	363854	839951,75	6375423,8	0	100	26	N	772	363981	839892,46	6375309,91	0	2018	1	16916	14,2
2018-01-01	N0007	30	100	26	N	772	363981	839892,46	6375309,91	0	100	26	N	802	364011	839876,8	6375284,26	0	2018	1	16916	14,2
2018-01-01	N0007	42	100	26	N	802	364011	839845,39	6375238,28	0	100	26	N	844	364053	839828,87	6375194,72	0	2018	1	16916	14,2
2018-01-01	N0007	259	100	26	N	844	364053	839828,87	6375194,72	0	101	26	N	183	364312	839695,76	6374960,49	0	2018	1	16916	14,2
2018-01-01	N0007	1108	101	26	N	183	364312	839695,76	6374960,49	0	102	26	N	302	365420	839041,11	6374072,03	0	2018	1	16916	14,2
2018-01-01	N0007	120	102	26	N	302	365420	839041,11	6374072,03	0	102	26	N	422	365540	838952,36	6373990,32	0	2018	1	16916	14,2
2018-01-01	N0007	65	102	26	N	422	365540	838952,36	6373990,32	0	102	26	N	487	365605	838904,47	6373945,87	0	2018	1	16916	14,2
2018-01-01	N0007	134	102	26	N	487	365605	838904,47	6373945,87	0	102	26	N	621	365739	838802,66	6373857,59	0	2018	1	16916	14,2
2018-01-01	N0007	96	102	26	N	621	365739	838802,66	6373857,59	0	102	26	N	717	365835	838699,32	6373765,76	0	2018	1	16916	14,2
2018-01-01	N0007	47	102	26	N	717	365835	838699,32	6373765,76	0	102	26	N	764	365882	838659,54	6373740,11	0	2018	1	16916	14,2
2018-01-01	N0007	277	102	26	N	764	365882	838659,54	6373740,11	0	103	26	N	97	366159	838404,72	6373631,44	0	2018	1	16916	14,2
2018-01-01	N0007	164	103	26	N	97	366159	838404,72	6373631,44	0	103	26	N	261	366323	838242,88	6373602,98	0	2018	1	16916	14,2
2018-01-01	N0007	1666	103	26	N	261	366323	838242,88	6373602,98	0	104	26	N	933	367989	836881,03	6372831,62	0	2018	1	16916	14,2
2018-01-01	N0007	79	104	26	N	933	367989	836881,03	6372831,62	0	105	26	N	18	368068	836852,52	6372756,3	0	2018	1	16916	14,2
2018-01-01	N0007	197	105	26	N	18	368068	836852,52	6372756,3	0	105	26	N	215	368265	836740,18	6372530,93	0	2018	1	16916	14,2
2018-01-01	N0007	92	105	26	N	215	368265	836740,18	6372530,93	0	105	26	N	307	368357	836699,56	6372446,63	0	2018	1	16916	14,2
2018-01-01	N0007	170	105	26	N	307	368357	836699,56	6372446,63	0	105	26	N	477	368527	836627,59	6372289,37	0	2018	1	16916	14,2
2018-01-01	N0007	266	105	26	N	477	368527	836627,59	6372289,37	0	105	26	N	743	368793	836516,04	6372042,91	0	2018	1	16916	14,2
2018-01-01	N0007	407	105	26	N	743	368793	836516,04	6372042,91	0	106	26	N	219	369200	836337,12	6371669,02	0	2018	1	16916	14,2
2018-01-01	N0007	1504	106	26	N	219	369200	836337,12	6371669,02	0	107	26	N	591	370704	836255,97	6370119,64	0	2018	1	16916	14,2
2018-01-01	N0007	261	107	26	N	591	370704	836255,97	6370119,64	0	107	26	N	852	370965	836256,95	6369858,45	0	2018	1	16916	14,2
2018-01-01	N0007	183	107	26	N	852	370965	836256,95	6369858,45	0	108	26	N	10	371148	836249,64	6369675,42	0	2018	1	16916	14,2
2018-01-01	N0007	61	108	26	N	10	371148	836249,64	6369675,42	0	108	26	N	71	371209	836245,11	6369613,91	0	2018	1	16916	14,2
2018-01-01	N0007	61	108	26	N	71	371209	836245,11	6369613,91	0	108	26	N	132	371270	836239,71	6369552,43	0	2018	1	16916	14,2
2018-01-01	N0007	76	108	26	N	132	371270	836239,71	6369552,43	0	108	26	N	208	371346	836233,83	6369475,81	0	2018	1	16916	14,2
2018-01-01	N0007	401	108	26	N	208	371346	836233,83	6369475,81	0	108	26	N	609	371747	836062,01	6369117,92	0	2018	1	16916	14,2
2018-01-01	N0007	375	108	26	N	609	371747	836062,01	6369117,92	0	109	26	N	11	372122	835915,73	6368774,07	0	2018	1	16916	14,2
2018-01-01	N0007	247	109	26	N	11	372122	835915,73	6368774,07	0	109	26	N	258	372369	835842,96	6368539,25	0	2018	1	16916	14,2
2018-01-01	N0007	603	109	26	N	258	372369	835842,96	6368539,25	0	109	26	N	861	372972	835658,5	6367968,12	0	2018	1	16916	14,2
2018-01-01	N0007	621	109	26	N	861	372972	835658,5	6367968,12	0	110	26	N	509	373593	835476,06	6367373,41	0	2018	1	16916	14,2
2018-01-01	N0007	271	110	26	N	509	373593	835476,06	6367373,41	0	110	26	N	780	373864	835396,28	6367113,47	0	2018	1	16916	14,2
2018-01-01	N0007	205	110	26	N	780	373864	835396,28	6367113,47	0	110	26	N	985	374069	835318,35	6366923,71	0	2018	1	16916	14,2
2018-01-01	N0007	178	110	26	N	985	374069	835318,35	6366923,71	0	111	26	N	150	374247	835216,1	6366753,54	0	2018	1	16916	14,2
2018-01-01	N0007	151	111	26	N	150	374247	835216,1	6366753,54	0	111	26	N	301	374398	835123,16	6366631,17	0	2018	1	16916	14,2
2018-01-01	N0007	1476	111	26	N	301	374398	835123,16	6366631,17	0	112	26	N	820	375874	834876,2	6365290,17	0	2018	1	16916	14,2
2018-01-01	N0007	371	112	26	N	820	375874	834876,2	6365290,17	0	113	26	N	190	376245	834999,17	6364938,09	0	2018	1	16916	14,2
2018-01-01	N0007	128	113	26	N	190	376245	834999,17	6364938,09	0	113	26	N	318	376373	834956,43	6364814,21	0	2018	1	16916	14,2
2018-01-01	N0007	143	113	26	N	318	376373	834956,43	6364814,21	0	113	26	N	461	376516	834984,83	6364621,94	0	2018	1	16916	14,2
2018-01-01	N0007	281	113	26	N	461	376516	834984,83	6364621,94	0	113	26	N	742	376797	834941,39	6364338,63	0	2018	1	16916	14,2
2018-01-01	N0007	241	113	26	N	742	376797	834941,39	6364338,63	0	114	26	N	28	377038	834893,6	6364096,66	0	2018	1	16916	14,2
2018-01-01	N0007	111	114	26	N	28	377038	834893,6	6364096,66	0	114	26	N	139	377149	834869,53	6363989,55	0	2018	1	16916	14,2
2018-01-01	N0007	111	114	26	N	139	377149	834869,53	6363989,55	0	114	26	N	250	377260	834850,85	6363879,74	0	2018	1	16916	14,2
2018-01-01	N0007	240	0	84	N	940	382705	834430,43	6358453,71	0	1	84	N	170	382945	834393,58	6358225,58	0	2018	1	11041	
2018-01-01	N0007	341	1	84	N	170	382945	834393,58	6358225,58	0	1	84	N	511	383286	834320,29	6357893,47	0	2018	1	11041	
2018-01-01	N0007	120	1	84	N	511	383286	834320,29	6357893,47	0	1	84	N	631	383406	834312,15	6357774,12	0	2018	1	11041	
2018-01-01	N0007	4188	1	84	N	631	383406	834312,15	6357774,12	0	5	84	N	740	387594	835769,12	6353883,33	0	2018	1	11041	
2018-01-01	N0007	3300	5	84	N	740	387594	835769,12	6353883,33	0	9	84	N	80	390894	836697,38	6350742,5	0	2018	1	14290	
2018-01-01	N0007	540	9	84	N	80	390894	836697,38	6350742,5	0	9	84	N	620	391434	836636,14	6350209,53	0	2018	1	14290	
2018-01-01	N0007	1008	9	84	N	620	391434	836636,14	6350209,53	0	10	84	N	619	392442	836825,48	6349226,76	0	2018	1	14290	
2018-01-01	N0007	305	10	84	N	619	392442	836825,48	6349226,76	0	10	84	N	924	392747	836922,66	6348942,04	0	2018	1	14290	
2018-01-01	N0007	173	10	84	N	924	392747	836922,66	6348942,04	0	11	84	N	105	392920	836975,33	6348777,41	0	2018	1	14290	
2018-01-01	N0007	250	11	84	N	105	392920	836975,33	6348777,41	0	11	84	N	355	393170	837123,54	6348580,04	0	2018	1	14290	
2018-01-01	N0007	1219	11	84	N	355	393170	837123,54	6348580,04	0	12	84	N	569	394389	837851,06	6347630,78	0	2018	1	14290	
2018-01-01	N0007	2606	12	84	N	569	394389	837851,06	6347630,78	0	15	84	N	197	396995	838930,9	6345632,17	0	2018	1	14290	
2018-01-01	N0007	1841	15	84	N	197	396995	838930,9	6345632,17	0	17	84	N	33	398836	840154,52	6344261,54	0	2018	1	14290	
2018-01-01	N0007	1739	17	84	N	33	398836	840154,52	6344261,54	0	18	84	N	768	400575	840928,61	6342829,32	0	2018	1	14290	
2018-01-01	N0007	164	18	84	N	768	400575	840928,61	6342829,32	0	18	84	N	932	400739	841007,94	6342687,8	0	2018	1	14290	
2018-01-01	N0007	271	18	84	N	932	400739	841007,94	6342687,8	0	19	84	N	200	401010	841158,13	6342464,47	0	2018	1	14290	
2018-01-01	N0007	212	19	84	N	200	401010	841158,13	6342464,47	0	19	84	N	412	401222	841298,15	6342306,33	0	2018	1	11509	
2018-01-01	N0007	212	19	84	N	412	401222	841298,15	6342306,33	0	19	84	N	624	401434	841476,55	6342198,88	0	2018	1	11509	
2018-01-01	N0007	577	19	84	N	624	401434	841476,55	6342198,88	0	20	84	N	190	402011	842039,96	6342158,33	0	2018	1	11509	
2018-01-01	N0007	1640	20	84	N	190	402011	842039,96	6342158,33	0	21	84	N	841	403651	843619,08	6341742,1	0	2018	1	11509	
2018-01-01	N0007	159	21	84	N	841	403651	843619,08	6341742,1	0	22	84	N	0	403810	843751,8	6341655,5	0	2018	1	11509	
2018-01-01	N0007	88	22	84	N	0	403810	843751,8	6341655,5	0	22	84	N	88	403898	843808,55	6341588,31	0	2018	8	16448	
2018-01-01	N0007	499	22	84	N	88	403898	843808,55	6341588,31	0	22	84	N	587	404397	844128,86	6341206,06	0	2018	8	16448	
2018-01-01	N0007	1412	22	84	N	587	404397	844128,86	6341206,06	0	24	84	N	0	405809	844366,99	6339838,08	0	2018	8	16448	
2018-01-01	N0007	140	24	84	N	0	405809	844366,99	6339838,08	0	24	84	N	140	405949	844403,78	6339722,73	0	2018	8	16868	
2018-01-01	N0007	711	24	84	N	140	405949	844403,78	6339722,73	0	24	84	N	851	406660	844851,41	6339322,69	0	2018	8	16868	
2018-01-01	N0007	90	24	84	N	851	406660	844851,41	6339322,69	0	24	84	N	941	406750	844902,92	6339247,15	0	2018	8	16868	
2018-01-01	N0007	201	24	84	N	941	406750	844902,92	6339247,15	0	25	84	N	140	406951	844987,92	6339063,85	0	2018	8	16868	
2018-01-01	N0007	40	25	84	N	140	406951	844987,92	6339063,85	0	25	84	N	180	406991	844996,38	6339024,92	0	2018	8	16868	
2018-01-01	N0007	1124	25	84	N	180	406991	844996,38	6339024,92	0	26	84	N	301	408115	845741,55	6338239,24	0	2018	8	16868	
2018-01-01	N0007	161	26	84	N	301	408115	845741,55	6338239,24	0	26	84	N	462	408276	845864,81	6338135,49	0	2018	8	16868	
2018-01-01	N0007	221	26	84	N	462	408276	845864,81	6338135,49	0	26	84	N	683	408497	846033,1	6337991,99	0	2018	8	16868	
2018-01-01	N0007	817	26	84	N	683	408497	846033,1	6337991,99	0	27	84	N	477	409314	846655,39	6337464,66	0	2018	8	16868	
2018-01-01	N0007	8	27	84	N	477	409314	846655,39	6337464,66	0	27	84	N	485	409322	846661,55	6337459,56	0	2018	8	16868	
2018-01-01	N0007	268	27	84	N	485	409322	846661,55	6337459,56	0	27	84	N	753	409590	846864,47	6337284,93	0	2018	8	14703	
2018-01-01	N0007	105	27	84	N	753	409590	846864,47	6337284,93	0	27	84	N	858	409695	846961,76	6337255,72	0	2018	8	14703	
2018-01-01	N0007	58	27	84	N	858	409695	846961,76	6337255,72	0	27	84	N	916	409753	847008,35	6337227,19	0	2018	8	14703	
2018-01-01	N0007	87	27	84	N	916	409753	847008,35	6337227,19	0	28	84	N	0	409840	847058,47	6337160,84	0	2018	8	14703	
2018-01-01	N0007	1003	28	84	N	0	409840	847058,47	6337160,84	0	29	84	N	0	410843	847803,36	6336493,15	0	2018	8	14703	
2018-01-01	N0007	15	29	84	N	0	410843	847803,36	6336493,15	0	29	84	N	15	410858	847814,05	6336484,68	0	2018	8	14703	
2018-01-01	N0007	7003	54	84	N	0	410858	848184,35	6315893,45	0	61	84	N	922	417861	853717,23	6311958,72	0	2018	1	37116	
2018-01-01	N0010	1834	12	78	N	0	0	628901,11	6854112,87	0	13	78	N	700	1834	627133,09	6853716,86	0	2018	1	66758	7,9
2018-01-01	N0010	100	13	78	N	700	1834	627133,09	6853716,86	0	13	78	N	800	1934	627041,4	6853678,6	0	2018	1	66758	7,9
2018-01-01	N0010	8929	13	78	N	800	1934	627041,4	6853678,6	0	22	78	N	725	10863	619609,34	6849078,21	0	2018	1	52586	9,1
2018-01-01	N0010	10083	22	78	N	725	10863	619609,34	6849078,21	0	32	78	N	425	20946	614346,48	6841123,92	0	2018	1	43030	7,9
2018-01-01	N0010	425	32	78	N	425	20946	614346,48	6841123,92	0	32	78	N	850	21371	614369,65	6840704,15	0	2018	1	42700	7,6
2018-01-01	N0010	3925,3	32	78	N	850	21371	614369,65	6840704,15	0	36	78	N	750,3	25296,3	613843,39	6837093,05	0	2018	1	42700	7,6
2018-01-01	N0010	886,7	36	78	N	750,3	25296,3	613843,39	6837093,05	0	37	78	N	620	26183	613837,8	6836217,34	0	2018	1	42700	7,6
2018-01-01	N0010	10461	37	78	N	620	26183	613837,8	6836217,34	0	48	78	N	0	36644	613680,58	6825847,51	0	2018	1	24158	9,6
2018-01-01	N0010	1422	48	78	N	0	36644	613680,58	6825847,51	0	49	78	N	408	38066	613243,76	6824646,63	0	2018	1	24158	9,6
2018-01-01	N0010	855	34	28	N	0	38066	584869,95	6808582,72	0	34	28	N	855	38921	584678,51	6807753,66	0	2018	8	10453	
2018-01-01	N0010	616	34	28	N	855	38921	584678,51	6807753,66	0	35	28	N	460	39537	584545,91	6807165,2	0	2018	1	12288	15
2018-01-01	N0010	3803	35	28	N	460	39537	584545,91	6807165,2	0	39	28	N	237	43340	583650,69	6803469,68	0	2018	1	12288	15
2018-01-01	N0010	711	39	28	N	237	43340	583650,69	6803469,68	0	39	28	N	948	44051	583371,33	6802815,54	0	2018	1	12288	15
2018-01-01	N0010	1824	39	28	N	948	44051	583371,33	6802815,54	0	41	28	N	767	45875	583039,71	6801021,06	0	2018	1	12288	15
2018-01-01	N0010	138	41	28	N	767	45875	583039,71	6801021,06	0	41	28	N	905	46013	583014,74	6800884,18	0	2018	8	11478	
2018-01-01	N0010	3974	41	28	N	905	46013	583014,74	6800884,18	0	45	28	N	865	49987	582307,82	6796975,03	0	2018	8	11478	
2018-01-01	N0010	1158	45	28	N	865	49987	582307,82	6796975,03	0	47	28	N	18	51145	582097,31	6795843,64	0	2018	8	11478	
2018-01-01	N0010	4744	47	28	N	18	51145	582097,31	6795843,64	0	51	28	N	755	55889	581127,47	6791211,59	0	2018	8	11478	
2018-01-01	N0010	405,1	51	28	N	755	55889	581127,47	6791211,59	0	52	28	N	158,1	56294,1	580990,32	6790810,29	0	2018	8	11478	
2018-01-01	N0010	1445,9	52	28	N	158,1	56294,1	580990,32	6790810,29	0	53	28	N	602	57740	580464,03	6789505,61	0	2018	8	11478	
2018-01-01	N0010	477	53	28	N	602	57740	580464,03	6789505,61	0	54	28	N	85	58217	580106,09	6789182,78	0	2018	1	11386	17,4
2018-01-01	N0010	1504	54	28	N	85	58217	580106,09	6789182,78	0	55	28	N	571	59721	579233,93	6788005,42	0	2018	1	11386	17,4
2018-01-01	N0010	1729	55	28	N	571	59721	579233,93	6788005,42	0	57	28	N	412	61450	578519,8	6786437,54	0	2018	1	11386	17,4
2018-01-01	N0010	88	57	28	N	412	61450	578519,8	6786437,54	0	57	28	N	500	61538	578477,73	6786360,22	0	2018	1	11386	17,4
2018-01-01	N0010	1844	57	28	N	500	61538	578477,73	6786360,22	0	59	28	N	340	63382	577604,07	6784737,43	0	2018	1	11386	17,4
2018-01-01	N0010	597	59	28	N	340	63382	577604,07	6784737,43	0	59	28	N	937	63979	577301,99	6784181,15	0	2018	1	11386	17,4
2018-01-01	N0010	375	59	28	N	937	63979	577301,99	6784181,15	0	60	28	N	310	64354	577145,95	6783878,71	0	2018	8	14233	
2018-01-01	N0010	3613	60	28	N	310	64354	577145,95	6783878,71	0	63	28	N	933	67967	575743,19	6780599,73	0	2018	8	14233	
2018-01-01	N0010	530	63	28	N	933	67967	575743,19	6780599,73	0	64	28	N	446	68497	575722	6780072,51	0	2018	8	14233	
2018-01-01	N0010	1542	64	28	N	446	68497	575722	6780072,51	0	65	28	N	1000	70039	575755,15	6778562,05	0	2018	8	14233	
2018-01-01	N0010	1244	65	28	N	1000	70039	575755,15	6778562,05	0	66	28	N	1200	71283	576991,16	6778393,24	0	2018	1	7535	32,1
2018-01-01	N0010	6030	66	28	N	1200	71283	576991,16	6778393,24	0	69	28	N	1830	77313	575916,21	6774769,92	0	2018	1	7535	32,1
2018-01-01	N0010	30	69	28	N	1830	77313	575916,21	6774769,92	0	69	28	N	1860	77343	575889,58	6774764,22	0	2018	1	7535	32,1
2018-01-01	N0010	34	69	28	N	1860	77343	575889,58	6774764,22	0	69	28	N	1894	77377	575878,78	6774737,38	0	2018	1	7535	32,1
2018-01-01	N0010	8	69	28	N	1894	77377	575878,78	6774737,38	0	69	28	N	1902	77385	575871,18	6774736,62	0	2018	1	7535	32,1
2018-01-01	N0010	45	69	28	N	1902	77385	575871,18	6774736,62	0	69	28	N	1947	77430	575830	6774725,73	0	2018	1	7535	32,1
2018-01-01	N0010	337	69	28	N	1947	77430	575830	6774725,73	0	70	28	N	237	77767	575551,6	6774583,46	0	2018	1	7535	32,1
2018-01-01	N0010	11609	70	28	N	237	77767	575551,6	6774583,46	0	81	28	N	840	89376	568298,46	6765873,49	0	2018	1	10480	21,1
2018-01-01	N0010	430	81	28	N	840	89376	568298,46	6765873,49	0	0	41	N	0	89806	568007,21	6765588,4	0	2018	1	10480	21,1
2018-01-01	N0010	2353	0	41	N	0	89806	568007,21	6765588,4	0	2	41	N	310	92159	567163,63	6763415,89	0	2018	1	8145	29,8
2018-01-01	N0010	2012	2	41	N	310	92159	567163,63	6763415,89	0	4	41	N	300	94171	566141,95	6761687,61	0	2018	1	8145	29,8
2018-01-01	N0010	260	4	41	N	300	94171	566141,95	6761687,61	0	4	41	N	560	94431	566010,49	6761463,69	0	2018	1	8145	29,8
2018-01-01	N0010	140	4	41	N	560	94431	566010,49	6761463,69	0	4	41	N	700	94571	565943,6	6761353,3	0	2018	1	8145	29,8
2018-01-01	N0010	3671	4	41	N	700	94571	565943,6	6761353,3	0	8	41	N	343	98242	564731,09	6757944,1	0	2018	1	8145	29,8
2018-01-01	N0010	1931	8	41	N	343	98242	564731,09	6757944,1	0	10	41	N	266	100173	564063,64	6756196,83	0	2018	1	8145	29,8
2018-01-01	N0010	13445	10	41	N	266	100173	564063,64	6756196,83	0	23	41	N	287	113618	555705,28	6746899,62	0	2018	1	12653	16,4
2018-01-01	N0010	248	23	41	N	287	113618	555705,28	6746899,62	0	23	41	N	535	113866	555638,44	6746659,86	0	2018	1	12653	16,4
2018-01-01	N0010	1137	23	41	N	535	113866	555638,44	6746659,86	0	24	41	N	670	115003	555902,33	6745583,39	0	2018	8	13179	
2018-01-01	N0010	508	24	41	N	670	115003	555902,33	6745583,39	0	25	41	N	0	115511	556192,28	6745193,89	0	2018	8	13179	
2018-01-01	N0010	665	25	41	N	0	115511	556192,28	6745193,89	0	25	41	N	665	116176	556374,44	6744472,47	0	2018	8	13179	
2018-01-01	N0010	838	25	41	N	665	116176	556374,44	6744472,47	0	26	41	N	298	117014	555774,59	6744053,02	0	2018	8	13179	
2018-01-01	N0010	10882	26	41	N	298	117014	555774,59	6744053,02	0	37	41	N	0	127896	550015,54	6735011,31	0	2018	8	10405	
2018-01-01	N0010	3050	37	41	N	0	127896	550015,54	6735011,31	0	40	41	N	35	130946	548207,66	6732562,21	0	2018	8	10405	
2018-01-01	N0010	6075	40	41	N	35	130946	548207,66	6732562,21	0	0	37	N	0	137021	545108,84	6727367,14	0	2018	1	10531	24,7
2018-01-01	N0010	2929	0	37	N	0	137021	545108,84	6727367,14	0	3	37	N	0	139950	543766,15	6724792,25	0	2018	1	8862	25,7
2018-01-01	N0010	9245	3	37	N	0	139950	543766,15	6724792,25	0	11	37	N	1245	149195	548376,76	6717513,69	0	2018	1	5871	25,9
2018-01-01	N0010	886,2	62	86	N	334	151592	491760,24	6606877,47	0	63	86	N	220,2	152478,2	491548,1	6606022,4	0	2018	1	24185	25,2
2018-01-01	N0010	11351,8	63	86	N	220,2	152478,2	491548,1	6606022,4	0	74	86	N	535	163830	489137,48	6595160,24	0	2018	1	24185	25,2
2018-01-01	N0010	13016	74	86	N	535	163830	489137,48	6595160,24	0	87	86	N	550	176846	483582,99	6583958,93	0	2018	1	18853	31,4
2018-01-01	N0010	6881	100	86	N	110	189433	481108,78	6571895,5	0	0	79	N	0	196314	481959,39	6565120,7	0	2018	1	14892	35,2
2018-01-01	N0010	5295	0	16	N	0	202713	483068,37	6558877,51	0	5	16	N	0	208008	483392,18	6553803,97	0	2018	1	17494	35,7
2018-01-01	N0010	40831	5	16	N	0	208008	483392,18	6553803,97	0	45	16	N	0	248839	480557,28	6515072,29	0	2018	1	22476	28,2
2018-01-01	N0010	6317	45	16	N	0	248839	480557,28	6515072,29	0	50	16	N	950	255156	476221,58	6510837,96	0	2018	1	43343	25,3
2018-01-01	N0010	2950	50	16	N	950	255156	476221,58	6510837,96	0	53	16	N	900	258106	475478,45	6508085,15	0	2018	1	35508	28,2
2018-01-01	N0010	8950	80	16	N	0	283483	455967,24	6493494,79	0	88	16	N	750	292433	451945,51	6486121,26	0	2018	1	23236	41,6
2018-01-01	N0010	2249	88	16	N	750	292433	451945,51	6486121,26	0	91	16	N	4	294682	451454,66	6483951,16	0	2018	1	24203	40,2
2018-01-01	N0010	7026	91	16	N	4	294682	451454,66	6483951,16	0	98	16	N	40	301708	449469,37	6477498,58	0	2018	1	24203	40,2
2018-01-01	N0010	469	98	16	N	40	301708	449469,37	6477498,58	0	98	16	N	509	302177	449115,5	6477191,08	0	2018	1	24203	40,2
2018-01-01	N0010	3304	98	16	N	509	302177	449115,5	6477191,08	0	101	16	N	882	305481	447171,38	6474564,6	0	2018	1	24203	40,2
2018-01-01	N0010	266	101	16	N	882	305481	447171,38	6474564,6	0	0	17	N	0	305747	447093,97	6474347,62	0	2018	1	24203	40,2
2018-01-01	N0010	221,7	0	17	N	0	305747	447093,97	6474347,62	0	0	17	N	221,7	305968,7	447045,47	6474130,07	0	2018	1	22954	41,3
2018-01-01	N0010	9721,3	0	17	N	221,7	305968,7	447045,47	6474130,07	0	9	17	N	915	315690	443234,76	6465444,82	0	2018	1	22954	41,3
2018-01-01	N0010	9638	9	17	N	915	315690	443234,76	6465444,82	0	0	33	N	0	325328	437779,16	6457520,65	0	2018	1	25021	39,7
2018-01-01	N0011	8205	54	79	N	0	0	424663,63	6577511,4	0	62	79	N	567	8205	417948,46	6573057,83	0	2018	1	20453	10
2018-01-01	N0011	426	62	79	N	567	8205	417948,46	6573057,83	0	62	79	N	993	8631	417798,99	6572664,37	0	2018	1	20453	10
2018-01-01	N0011	1993	62	79	N	993	8631	417798,99	6572664,37	0	64	79	N	989	10624	416190,98	6572218,8	0	2018	1	20453	10
2018-01-01	N0011	791,1	64	79	N	989	10624	416190,98	6572218,8	0	65	79	N	222,1	11415,1	415571,03	6572700,65	0	2018	1	20453	10
2018-01-01	N0011	450,9	65	79	N	222,1	11415,1	415571,03	6572700,65	0	0	17	N	0	11866	415161,74	6572900,26	0	2018	1	20453	10
2018-01-01	N0011	593,3	0	17	N	0	11866	415161,74	6572900,26	0	0	17	N	593,3	12459,3	414640,17	6573167,92	0	2018	1	14572	10,6
2018-01-01	N0011	8740,7	0	17	N	593,3	12459,3	414640,17	6573167,92	0	9	17	N	272	21200	406524,42	6576132,63	0	2018	1	14572	10,6
2018-01-01	N0011	8152	27	17	N	0	38938	389522,69	6574717,95	0	35	17	N	137	47090	382042,94	6571796,68	0	2018	1	39040	7,6
2018-01-01	N0012	2011	29	78	N	0	11689	628176,57	6855648,59	0	31	78	N	50	13700	626207,02	6855926,01	0	2018	1	86300	5,7
2018-01-01	N0012	4898	31	78	N	50	13700	626207,02	6855926,01	0	35	78	N	915	18598	621430,16	6855909,69	0	2018	1	65200	
2018-01-01	N0012	8820	35	78	N	915	18598	621430,16	6855909,69	0	44	78	N	875	27418	612930,14	6856301,89	0	2018	1	46652	7,6
2018-01-01	N0012	7827	44	78	N	875	27418	612930,14	6856301,89	0	52	78	N	850	35245	605203,57	6856163,91	0	2018	1	42385	7,1
2018-01-01	N0012	5897	52	78	N	850	35245	605203,57	6856163,91	0	58	78	N	750	41142	599395,08	6855442,83	0	2018	1	40453	9
2018-01-01	N0012	4314	58	78	N	750	41142	599395,08	6855442,83	0	0	28	N	0	45456	595461,33	6854623,42	0	2018	1	35031	9,3
2018-01-01	N0012	14744	0	28	N	0	45456	595461,33	6854623,42	0	14	28	N	816	60200	581852,6	6850685,08	0	2018	1	31755	7,5
2018-01-01	N0012	821	14	28	N	816	60200	581852,6	6850685,08	0	15	28	N	804	61021	581059,38	6850819,48	0	2018	8	30683	
2018-01-01	N0012	3365	15	28	N	804	61021	581059,38	6850819,48	0	19	28	N	470	64386	577775,56	6850493,76	0	2018	8	30683	
2018-01-01	N0012	167	19	28	N	470	64386	577775,56	6850493,76	0	19	28	N	637	64553	577615,3	6850450,42	0	2018	8	30683	
2018-01-01	N0012	275	0	27	N	0	72852	569881,18	6852714,12	0	0	27	N	275	73127	569639,2	6852819,3	0	2018	8	19843	
2018-01-01	N0012	715	0	27	N	275	73127	569639,2	6852819,3	0	1	27	N	0	73842	569167,09	6853317,88	0	2018	8	19843	
2018-01-01	N0012	2608	1	27	N	0	73842	569167,09	6853317,88	0	3	27	N	600	76450	567335,08	6854951,64	0	2018	8	19843	
2018-01-01	N0012	40	3	27	N	600	76450	567335,08	6854951,64	0	3	27	N	640	76490	567303,83	6854974,24	0	2018	8	19843	
2018-01-01	N0012	2182	3	27	N	640	76490	567303,83	6854974,24	0	5	27	N	766	78672	565405,36	6854110,28	0	2018	8	19843	
2018-01-01	N0012	658	5	27	N	766	78672	565405,36	6854110,28	0	28	28	N	0	79330	564700,15	6853925,27	0	2018	8	19843	
2018-01-01	N0012	1721	9	27	N	0	82134	561937,21	6854245,79	0	11	27	N	0	83855	560273,52	6854243,83	0	2018	1	12386	14,3
2018-01-01	N0012	800	11	27	N	0	83855	560273,52	6854243,83	0	11	27	N	800	84655	559514,38	6854000,44	0	2018	1	12386	14,3
2018-01-01	N0012	7712	11	27	N	800	84655	559514,38	6854000,44	0	19	27	N	774	92367	552562,29	6851499,03	0	2018	1	12386	14,3
2018-01-01	N0012	1291	19	27	N	774	92367	552562,29	6851499,03	0	21	27	N	0	93658	551303,57	6851265,61	0	2018	1	12386	14,3
2018-01-01	N0012	270	21	27	N	0	93658	551303,57	6851265,61	0	21	27	N	270	93928	551040,67	6851187,21	0	2018	1	12386	14,3
2018-01-01	N0012	87	21	27	N	270	93928	551040,67	6851187,21	0	21	27	N	357	94015	550956,75	6851176,52	0	2018	1	12386	14,3
2018-01-01	N0012	1568	21	27	N	357	94015	550956,75	6851176,52	0	22	27	N	1000	95583	549452,23	6850872,38	0	2018	1	12386	14,3
